Day,Hour,Irradiance (W/m^2),"Declination Angle (δ, deg)","Noon Solar Altitude Angle (α, deg)","Noon Solar Azimuth Angle (γ, deg)","Latitude (L, deg)",Daily GHI (kWh/m^2/day),Daily I Mean (W/m^2)
46,12,818.48,-13.29,48.1,-3.56,28.61,4.94,610.19
46,13,808.89,-13.29,48.1,-3.56,28.61,4.94,610.19
46,14,735.89,-13.29,48.1,-3.56,28.61,4.94,610.19
46,15,604.45,-13.29,48.1,-3.56,28.61,4.94,610.19
46,16,423.53,-13.29,48.1,-3.56,28.61,4.94,610.19
46,17,205.45,-13.29,48.1,-3.56,28.61,4.94,610.19
47,9,485.65,-12.95,48.44,-3.62,28.61,4.97,614.19
47,10,653.23,-12.95,48.44,-3.62,28.61,4.97,614.19
47,11,768.22,-12.95,48.44,-3.62,28.61,4.97,614.19
47,12,822.77,-12.95,48.44,-3.62,28.61,4.97,614.19
47,13,813.17,-12.95,48.44,-3.62,28.61,4.97,614.19
47,14,740.07,-12.95,48.44,-3.62,28.61,4.97,614.19
47,15,608.45,-12.95,48.44,-3.62,28.61,4.97,614.19
47,16,427.28,-12.95,48.44,-3.62,28.61,4.97,614.19
47,17,208.91,-12.95,48.44,-3.62,28.61,4.97,614.19
48,9,489.5,-12.62,48.77,-3.68,28.61,5.01,618.22
48,10,657.32,-12.62,48.77,-3.68,28.61,5.01,618.22
48,11,772.46,-12.62,48.77,-3.68,28.61,5.01,618.22
48,12,827.08,-12.62,48.77,-3.68,28.61,5.01,618.22
48,13,817.47,-12.62,48.77,-3.68,28.61,5.01,618.22
48,14,744.27,-12.62,48.77,-3.68,28.61,5.01,618.22
48,15,612.47,-12.62,48.77,-3.68,28.61,5.01,618.22
48,16,431.06,-12.62,48.77,-3.68,28.61,5.01,618.22
48,17,212.39,-12.62,48.77,-3.68,28.61,5.01,618.22
49,9,493.39,-12.27,49.12,-3.73,28.61,5.04,622.28
49,10,661.42,-12.27,49.12,-3.73,28.61,5.04,622.28
49,11,776.72,-12.27,49.12,-3.73,28.61,5.04,622.28
49,12,831.41,-12.27,49.12,-3.73,28.61,5.04,622.28
49,13,821.78,-12.27,49.12,-3.73,28.61,5.04,622.28
49,14,748.49,-12.27,49.12,-3.73,28.61,5.04,622.28
49,15,616.51,-12.27,49.12,-3.73,28.61,5.04,622.28
49,16,434.86,-12.27,49.12,-3.73,28.61,5.04,622.28
49,17,215.91,-12.27,49.12,-3.73,28.61,5.04,622.28
50,9,497.29,-11.93,49.46,-3.79,28.61,5.07,626.35
50,10,665.55,-11.93,49.46,-3.79,28.61,5.07,626.35
50,11,780.99,-11.93,49.46,-3.79,28.61,5.07,626.35
50,12,835.76,-11.93,49.46,-3.79,28.61,5.07,626.35
50,13,826.12,-11.93,49.46,-3.79,28.61,5.07,626.35
50,14,752.72,-11.93,49.46,-3.79,28.61,5.07,626.35
50,15,620.58,-11.93,49.46,-3.79,28.61,5.07,626.35
50,16,438.69,-11.93,49.46,-3.79,28.61,5.07,626.35
50,17,219.46,-11.93,49.46,-3.79,28.61,5.07,626.35
51,9,501.22,-11.58,49.81,-3.85,28.61,5.11,630.44
51,10,669.69,-11.58,49.81,-3.85,28.61,5.11,630.44
51,11,785.28,-11.58,49.81,-3.85,28.61,5.11,630.44
51,12,840.11,-11.58,49.81,-3.85,28.61,5.11,630.44
51,13,830.46,-11.58,49.81,-3.85,28.61,5.11,630.44
51,14,756.98,-11.58,49.81,-3.85,28.61,5.11,630.44
51,15,624.67,-11.58,49.81,-3.85,28.61,5.11,630.44
51,16,442.55,-11.58,49.81,-3.85,28.61,5.11,630.44
51,17,223.03,-11.58,49.81,-3.85,28.61,5.11,630.44
52,9,505.17,-11.23,50.16,-3.9,28.61,5.14,634.55
52,10,673.84,-11.23,50.16,-3.9,28.61,5.14,634.55
52,11,789.58,-11.23,50.16,-3.9,28.61,5.14,634.55
52,12,844.48,-11.23,50.16,-3.9,28.61,5.14,634.55
52,13,834.82,-11.23,50.16,-3.9,28.61,5.14,634.55
52,14,761.24,-11.23,50.16,-3.9,28.61,5.14,634.55
52,15,628.77,-11.23,50.16,-3.9,28.61,5.14,634.55
52,16,446.42,-11.23,50.16,-3.9,28.61,5.14,634.55
52,17,226.64,-11.23,50.16,-3.9,28.61,5.14,634.55
53,9,509.14,-10.87,50.52,-3.95,28.61,5.17,638.67
53,10,678.01,-10.87,50.52,-3.95,28.61,5.17,638.67
53,11,793.89,-10.87,50.52,-3.95,28.61,5.17,638.67
53,12,848.86,-10.87,50.52,-3.95,28.61,5.17,638.67
53,13,839.18,-10.87,50.52,-3.95,28.61,5.17,638.67
53,14,765.52,-10.87,50.52,-3.95,28.61,5.17,638.67
53,15,632.88,-10.87,50.52,-3.95,28.61,5.17,638.67
53,16,450.32,-10.87,50.52,-3.95,28.61,5.17,638.67
53,17,230.26,-10.87,50.52,-3.95,28.61,5.17,638.67
54,9,513.12,-10.51,50.88,-4.01,28.61,5.21,642.81
54,10,682.2,-10.51,50.88,-4.01,28.61,5.21,642.81
54,11,798.21,-10.51,50.88,-4.01,28.61,5.21,642.81
54,12,853.24,-10.51,50.88,-4.01,28.61,5.21,642.81
54,13,843.56,-10.51,50.88,-4.01,28.61,5.21,642.81
54,14,769.8,-10.51,50.88,-4.01,28.61,5.21,642.81
54,15,637.01,-10.51,50.88,-4.01,28.61,5.21,642.81
54,16,454.23,-10.51,50.88,-4.01,28.61,5.21,642.81
54,17,233.91,-10.51,50.88,-4.01,28.61,5.21,642.81
55,9,517.11,-10.15,51.24,-4.06,28.61,5.24,646.95
55,10,686.39,-10.15,51.24,-4.06,28.61,5.24,646.95
55,11,802.53,-10.15,51.24,-4.06,28.61,5.24,646.95
55,12,857.63,-10.15,51.24,-4.06,28.61,5.24,646.95
55,13,847.93,-10.15,51.24,-4.06,28.61,5.24,646.95
55,14,774.09,-10.15,51.24,-4.06,28.61,5.24,646.95
55,15,641.15,-10.15,51.24,-4.06,28.61,5.24,646.95
55,16,458.16,-10.15,51.24,-4.06,28.61,5.24,646.95
55,17,237.59,-10.15,51.24,-4.06,28.61,5.24,646.95
56,9,521.12,-9.78,51.61,-4.11,28.61,5.27,651.11
56,10,690.58,-9.78,51.61,-4.11,28.61,5.27,651.11
56,11,806.86,-9.78,51.61,-4.11,28.61,5.27,651.11
56,12,862.02,-9.78,51.61,-4.11,28.61,5.27,651.11
56,13,852.31,-9.78,51.61,-4.11,28.61,5.27,651.11
56,14,778.39,-9.78,51.61,-4.11,28.61,5.27,651.11
56,15,645.3,-9.78,51.61,-4.11,28.61,5.27,651.11
56,16,462.1,-9.78,51.61,-4.11,28.61,5.27,651.11
56,17,241.28,-9.78,51.61,-4.11,28.61,5.27,651.11
57,9,525.14,-9.41,51.98,-4.16,28.61,5.31,655.27
57,10,694.79,-9.41,51.98,-4.16,28.61,5.31,655.27
57,11,811.19,-9.41,51.98,-4.16,28.61,5.31,655.27
57,12,866.41,-9.41,51.98,-4.16,28.61,5.31,655.27
57,13,856.69,-9.41,51.98,-4.16,28.61,5.31,655.27
57,14,782.69,-9.41,51.98,-4.16,28.61,5.31,655.27
57,15,649.45,-9.41,51.98,-4.16,28.61,5.31,655.27
57,16,466.05,-9.41,51.98,-4.16,28.61,5.31,655.27
57,17,245.0,-9.41,51.98,-4.16,28.61,5.31,655.27
58,9,529.16,-9.04,52.35,-4.2,28.61,5.34,659.43
58,10,698.99,-9.04,52.35,-4.2,28.61,5.34,659.43
58,11,815.52,-9.04,52.35,-4.2,28.61,5.34,659.43
58,12,870.8,-9.04,52.35,-4.2,28.61,5.34,659.43
58,13,861.07,-9.04,52.35,-4.2,28.61,5.34,659.43
58,14,786.99,-9.04,52.35,-4.2,28.61,5.34,659.43
58,15,653.61,-9.04,52.35,-4.2,28.61,5.34,659.43
58,16,470.02,-9.04,52.35,-4.2,28.61,5.34,659.43
58,17,248.73,-9.04,52.35,-4.2,28.61,5.34,659.43
59,9,533.2,-8.67,52.72,-4.25,28.61,5.38,663.6
59,10,703.2,-8.67,52.72,-4.25,28.61,5.38,663.6
59,11,819.84,-8.67,52.72,-4.25,28.61,5.38,663.6
59,12,875.18,-8.67,52.72,-4.25,28.61,5.38,663.6
59,13,865.44,-8.67,52.72,-4.25,28.61,5.38,663.6
59,14,791.28,-8.67,52.72,-4.25,28.61,5.38,663.6
59,15,657.77,-8.67,52.72,-4.25,28.61,5.38,663.6
59,16,473.99,-8.67,52.72,-4.25,28.61,5.38,663.6
59,17,252.48,-8.67,52.72,-4.25,28.61,5.38,663.6
60,9,537.24,-8.29,53.1,-4.29,28.61,5.41,667.76
60,10,707.4,-8.29,53.1,-4.29,28.61,5.41,667.76
60,11,824.16,-8.29,53.1,-4.29,28.61,5.41,667.76
60,12,879.55,-8.29,53.1,-4.29,28.61,5.41,667.76
60,13,869.8,-8.29,53.1,-4.29,28.61,5.41,667.76
60,14,795.57,-8.29,53.1,-4.29,28.61,5.41,667.76
60,15,661.93,-8.29,53.1,-4.29,28.61,5.41,667.76
60,16,477.97,-8.29,53.1,-4.29,28.61,5.41,667.76
60,17,256.24,-8.29,53.1,-4.29,28.61,5.41,667.76
61,9,541.28,-7.91,53.48,-4.34,28.61,5.14,671.93
61,10,711.6,-7.91,53.48,-4.34,28.61,5.14,671.93
61,11,828.47,-7.91,53.48,-4.34,28.61,5.14,671.93
61,12,883.91,-7.91,53.48,-4.34,28.61,5.14,671.93
61,13,874.15,-7.91,53.48,-4.34,28.61,5.14,671.93
61,14,799.86,-7.91,53.48,-4.34,28.61,5.14,671.93
61,15,666.08,-7.91,53.48,-4.34,28.61,5.14,671.93
61,16,481.96,-7.91,53.48,-4.34,28.61,5.14,671.93
61,17,260.02,-7.91,53.48,-4.34,28.61,5.14,671.93
62,9,545.32,-7.53,53.86,-4.38,28.61,5.17,676.09
62,10,715.8,-7.53,53.86,-4.38,28.61,5.17,676.09
62,11,832.77,-7.53,53.86,-4.38,28.61,5.17,676.09
62,12,888.27,-7.53,53.86,-4.38,28.61,5.17,676.09
62,13,878.5,-7.53,53.86,-4.38,28.61,5.17,676.09
62,14,804.13,-7.53,53.86,-4.38,28.61,5.17,676.09
62,15,670.24,-7.53,53.86,-4.38,28.61,5.17,676.09
62,16,485.94,-7.53,53.86,-4.38,28.61,5.17,676.09
62,17,263.8,-7.53,53.86,-4.38,28.61,5.17,676.09
63,9,549.36,-7.15,54.24,-4.42,28.61,5.2,680.24
63,10,719.99,-7.15,54.24,-4.42,28.61,5.2,680.24
63,11,837.06,-7.15,54.24,-4.42,28.61,5.2,680.24
63,12,892.6,-7.15,54.24,-4.42,28.61,5.2,680.24
63,13,882.83,-7.15,54.24,-4.42,28.61,5.2,680.24
63,14,808.4,-7.15,54.24,-4.42,28.61,5.2,680.24
63,15,674.39,-7.15,54.24,-4.42,28.61,5.2,680.24
63,16,489.93,-7.15,54.24,-4.42,28.61,5.2,680.24
63,17,267.6,-7.15,54.24,-4.42,28.61,5.2,680.24
64,9,553.4,-6.76,54.63,-4.46,28.61,5.24,684.39
64,10,724.17,-6.76,54.63,-4.46,28.61,5.24,684.39
64,11,841.34,-6.76,54.63,-4.46,28.61,5.24,684.39
64,12,896.92,-6.76,54.63,-4.46,28.61,5.24,684.39
64,13,887.14,-6.76,54.63,-4.46,28.61,5.24,684.39
64,14,812.65,-6.76,54.63,-4.46,28.61,5.24,684.39
64,15,678.53,-6.76,54.63,-4.46,28.61,5.24,684.39
64,16,493.92,-6.76,54.63,-4.46,28.61,5.24,684.39
64,17,271.41,-6.76,54.63,-4.46,28.61,5.24,684.39
65,9,557.44,-6.38,55.01,-4.5,28.61,5.27,688.53
65,10,728.34,-6.38,55.01,-4.5,28.61,5.27,688.53
65,11,845.6,-6.38,55.01,-4.5,28.61,5.27,688.53
65,12,901.23,-6.38,55.01,-4.5,28.61,5.27,688.53
65,13,891.43,-6.38,55.01,-4.5,28.61,5.27,688.53
65,14,816.89,-6.38,55.01,-4.5,28.61,5.27,688.53
65,15,682.66,-6.38,55.01,-4.5,28.61,5.27,688.53
65,16,497.91,-6.38,55.01,-4.5,28.61,5.27,688.53
65,17,275.23,-6.38,55.01,-4.5,28.61,5.27,688.53
66,9,561.46,-5.99,55.4,-4.54,28.61,5.3,692.65
66,10,732.49,-5.99,55.4,-4.54,28.61,5.3,692.65
66,11,849.84,-5.99,55.4,-4.54,28.61,5.3,692.65
66,12,905.51,-5.99,55.4,-4.54,28.61,5.3,692.65
66,13,895.71,-5.99,55.4,-4.54,28.61,5.3,692.65
66,14,821.11,-5.99,55.4,-4.54,28.61,5.3,692.65
66,15,686.78,-5.99,55.4,-4.54,28.61,5.3,692.65
66,16,501.9,-5.99,55.4,-4.54,28.61,5.3,692.65
66,17,279.05,-5.99,55.4,-4.54,28.61,5.3,692.65
67,9,565.49,-5.6,55.79,-4.57,28.61,5.33,696.76
67,10,736.63,-5.6,55.79,-4.57,28.61,5.33,696.76
67,11,854.06,-5.6,55.79,-4.57,28.61,5.33,696.76
67,12,909.77,-5.6,55.79,-4.57,28.61,5.33,696.76
67,13,899.96,-5.6,55.79,-4.57,28.61,5.33,696.76
67,14,825.31,-5.6,55.79,-4.57,28.61,5.33,696.76
67,15,690.89,-5.6,55.79,-4.57,28.61,5.33,696.76
67,16,505.88,-5.6,55.79,-4.57,28.61,5.33,696.76
67,17,282.87,-5.6,55.79,-4.57,28.61,5.33,696.76
68,9,569.5,-5.2,56.19,-4.6,28.61,5.36,700.86
68,10,740.75,-5.2,56.19,-4.6,28.61,5.36,700.86
68,11,858.26,-5.2,56.19,-4.6,28.61,5.36,700.86
68,12,914.0,-5.2,56.19,-4.6,28.61,5.36,700.86
68,13,904.19,-5.2,56.19,-4.6,28.61,5.36,700.86
68,14,829.49,-5.2,56.19,-4.6,28.61,5.36,700.86
68,15,694.99,-5.2,56.19,-4.6,28.61,5.36,700.86
68,16,509.85,-5.2,56.19,-4.6,28.61,5.36,700.86
68,17,286.7,-5.2,56.19,-4.6,28.61,5.36,700.86
69,9,573.5,-4.81,56.58,-4.64,28.61,5.39,704.94
69,10,744.86,-4.81,56.58,-4.64,28.61,5.39,704.94
69,11,862.43,-4.81,56.58,-4.64,28.61,5.39,704.94
69,12,918.21,-4.81,56.58,-4.64,28.61,5.39,704.94
69,13,908.39,-4.81,56.58,-4.64,28.61,5.39,704.94
69,14,833.64,-4.81,56.58,-4.64,28.61,5.39,704.94
69,15,699.06,-4.81,56.58,-4.64,28.61,5.39,704.94
69,16,513.82,-4.81,56.58,-4.64,28.61,5.39,704.94
69,17,290.53,-4.81,56.58,-4.64,28.61,5.39,704.94
70,9,577.48,-4.41,56.98,-4.67,28.61,5.42,709.0
70,10,748.94,-4.41,56.98,-4.67,28.61,5.42,709.0
70,11,866.58,-4.41,56.98,-4.67,28.61,5.42,709.0
70,12,922.39,-4.41,56.98,-4.67,28.61,5.42,709.0
70,13,912.57,-4.41,56.98,-4.67,28.61,5.42,709.0
70,14,837.78,-4.41,56.98,-4.67,28.61,5.42,709.0
70,15,703.12,-4.41,56.98,-4.67,28.61,5.42,709.0
70,16,517.77,-4.41,56.98,-4.67,28.61,5.42,709.0
70,17,294.36,-4.41,56.98,-4.67,28.61,5.42,709.0
71,9,581.46,-4.02,57.37,-4.7,28.61,5.45,713.04
71,10,753.0,-4.02,57.37,-4.7,28.61,5.45,713.04
71,11,870.7,-4.02,57.37,-4.7,28.61,5.45,713.04
71,12,926.54,-4.02,57.37,-4.7,28.61,5.45,713.04
71,13,916.71,-4.02,57.37,-4.7,28.61,5.45,713.04
71,14,841.88,-4.02,57.37,-4.7,28.61,5.45,713.04
71,15,707.16,-4.02,57.37,-4.7,28.61,5.45,713.04
71,16,521.71,-4.02,57.37,-4.7,28.61,5.45,713.04
71,17,298.19,-4.02,57.37,-4.7,28.61,5.45,713.04
72,9,585.41,-3.62,57.77,-4.73,28.61,5.49,717.06
72,10,757.04,-3.62,57.77,-4.73,28.61,5.49,717.06
72,11,874.79,-3.62,57.77,-4.73,28.61,5.49,717.06
72,12,930.66,-3.62,57.77,-4.73,28.61,5.49,717.06
72,13,920.82,-3.62,57.77,-4.73,28.61,5.49,717.06
72,14,845.96,-3.62,57.77,-4.73,28.61,5.49,717.06
72,15,711.17,-3.62,57.77,-4.73,28.61,5.49,717.06
72,16,525.64,-3.62,57.77,-4.73,28.61,5.49,717.06
72,17,302.01,-3.62,57.77,-4.73,28.61,5.49,717.06
73,9,589.35,-3.22,58.17,-4.76,28.61,5.52,721.05
73,10,761.05,-3.22,58.17,-4.76,28.61,5.52,721.05
73,11,878.85,-3.22,58.17,-4.76,28.61,5.52,721.05
73,12,934.74,-3.22,58.17,-4.76,28.61,5.52,721.05
73,13,924.9,-3.22,58.17,-4.76,28.61,5.52,721.05
73,14,850.01,-3.22,58.17,-4.76,28.61,5.52,721.05
73,15,715.16,-3.22,58.17,-4.76,28.61,5.52,721.05
73,16,529.56,-3.22,58.17,-4.76,28.61,5.52,721.05
73,17,305.83,-3.22,58.17,-4.76,28.61,5.52,721.05
74,9,593.27,-2.82,58.57,-4.78,28.61,5.55,725.02
74,10,765.03,-2.82,58.57,-4.78,28.61,5.55,725.02
74,11,882.88,-2.82,58.57,-4.78,28.61,5.55,725.02
74,12,938.79,-2.82,58.57,-4.78,28.61,5.55,725.02
74,13,928.95,-2.82,58.57,-4.78,28.61,5.55,725.02
74,14,854.02,-2.82,58.57,-4.78,28.61,5.55,725.02
74,15,719.13,-2.82,58.57,-4.78,28.61,5.55,725.02
74,16,533.45,-2.82,58.57,-4.78,28.61,5.55,725.02
74,17,309.65,-2.82,58.57,-4.78,28.61,5.55,725.02
75,9,597.17,-2.42,58.97,-4.81,28.61,5.58,728.96
75,10,768.99,-2.42,58.97,-4.81,28.61,5.58,728.96
75,11,886.87,-2.42,58.97,-4.81,28.61,5.58,728.96
75,12,942.8,-2.42,58.97,-4.81,28.61,5.58,728.96
75,13,932.95,-2.42,58.97,-4.81,28.61,5.58,728.96
75,14,858.01,-2.42,58.97,-4.81,28.61,5.58,728.96
75,15,723.07,-2.42,58.97,-4.81,28.61,5.58,728.96
75,16,537.33,-2.42,58.97,-4.81,28.61,5.58,728.96
75,17,313.46,-2.42,58.97,-4.81,28.61,5.58,728.96
76,9,601.05,-2.02,59.37,-4.83,28.61,5.61,732.87
76,10,772.91,-2.02,59.37,-4.83,28.61,5.61,732.87
76,11,890.83,-2.02,59.37,-4.83,28.61,5.61,732.87
76,12,946.77,-2.02,59.37,-4.83,28.61,5.61,732.87
76,13,936.92,-2.02,59.37,-4.83,28.61,5.61,732.87
76,14,861.95,-2.02,59.37,-4.83,28.61,5.61,732.87
76,15,726.98,-2.02,59.37,-4.83,28.61,5.61,732.87
76,16,541.19,-2.02,59.37,-4.83,28.61,5.61,732.87
76,17,317.26,-2.02,59.37,-4.83,28.61,5.61,732.87
77,9,604.9,-1.61,59.78,-4.85,28.61,5.64,736.76
77,10,776.8,-1.61,59.78,-4.85,28.61,5.64,736.76
77,11,894.74,-1.61,59.78,-4.85,28.61,5.64,736.76
77,12,950.7,-1.61,59.78,-4.85,28.61,5.64,736.76
77,13,940.85,-1.61,59.78,-4.85,28.61,5.64,736.76
77,14,865.87,-1.61,59.78,-4.85,28.61,5.64,736.76
77,15,730.86,-1.61,59.78,-4.85,28.61,5.64,736.76
77,16,545.03,-1.61,59.78,-4.85,28.61,5.64,736.76
77,17,321.05,-1.61,59.78,-4.85,28.61,5.64,736.76
78,9,608.73,-1.21,60.18,-4.87,28.61,5.67,740.61
78,10,780.66,-1.21,60.18,-4.87,28.61,5.67,740.61
78,11,898.62,-1.21,60.18,-4.87,28.61,5.67,740.61
78,12,954.58,-1.21,60.18,-4.87,28.61,5.67,740.61
78,13,944.73,-1.21,60.18,-4.87,28.61,5.67,740.61
78,14,869.74,-1.21,60.18,-4.87,28.61,5.67,740.61
78,15,734.71,-1.21,60.18,-4.87,28.61,5.67,740.61
78,16,548.85,-1.21,60.18,-4.87,28.61,5.67,740.61
78,17,324.83,-1.21,60.18,-4.87,28.61,5.67,740.61
79,9,612.53,-0.81,60.58,-4.89,28.61,5.69,744.42
79,10,784.48,-0.81,60.58,-4.89,28.61,5.69,744.42
79,11,902.46,-0.81,60.58,-4.89,28.61,5.69,744.42
79,12,958.43,-0.81,60.58,-4.89,28.61,5.69,744.42
79,13,948.58,-0.81,60.58,-4.89,28.61,5.69,744.42
79,14,873.57,-0.81,60.58,-4.89,28.61,5.69,744.42
79,15,738.53,-0.81,60.58,-4.89,28.61,5.69,744.42
79,16,552.64,-0.81,60.58,-4.89,28.61,5.69,744.42
79,17,328.59,-0.81,60.58,-4.89,28.61,5.69,744.42
80,9,616.3,-0.4,60.99,-4.91,28.61,5.72,748.2
80,10,788.26,-0.4,60.99,-4.91,28.61,5.72,748.2
80,11,906.25,-0.4,60.99,-4.91,28.61,5.72,748.2
80,12,962.23,-0.4,60.99,-4.91,28.61,5.72,748.2
80,13,952.37,-0.4,60.99,-4.91,28.61,5.72,748.2
80,14,877.36,-0.4,60.99,-4.91,28.61,5.72,748.2
80,15,742.31,-0.4,60.99,-4.91,28.61,5.72,748.2
80,16,556.41,-0.4,60.99,-4.91,28.61,5.72,748.2
80,17,332.34,-0.4,60.99,-4.91,28.61,5.72,748.2
81,9,620.05,-0.0,61.39,-4.92,28.61,5.75,751.95
81,10,792.01,-0.0,61.39,-4.92,28.61,5.75,751.95
81,11,910.0,-0.0,61.39,-4.92,28.61,5.75,751.95
81,12,965.98,-0.0,61.39,-4.92,28.61,5.75,751.95
81,13,956.12,-0.0,61.39,-4.92,28.61,5.75,751.95
81,14,881.11,-0.0,61.39,-4.92,28.61,5.75,751.95
81,15,746.05,-0.0,61.39,-4.92,28.61,5.75,751.95
81,16,560.15,-0.0,61.39,-4.92,28.61,5.75,751.95
81,17,336.08,-0.0,61.39,-4.92,28.61,5.75,751.95
82,9,623.76,0.4,61.79,-4.94,28.61,5.78,755.66
82,10,795.72,0.4,61.79,-4.94,28.61,5.78,755.66
82,11,913.71,0.4,61.79,-4.94,28.61,5.78,755.66
82,12,969.68,0.4,61.79,-4.94,28.61,5.78,755.66
82,13,959.83,0.4,61.79,-4.94,28.61,5.78,755.66
82,14,884.82,0.4,61.79,-4.94,28.61,5.78,755.66
82,15,749.76,0.4,61.79,-4.94,28.61,5.78,755.66
82,16,563.87,0.4,61.79,-4.94,28.61,5.78,755.66
82,17,339.8,0.4,61.79,-4.94,28.61,5.78,755.66
83,9,627.44,0.81,62.2,-4.95,28.61,5.81,759.33
83,10,799.39,0.81,62.2,-4.95,28.61,5.81,759.33
83,11,917.37,0.81,62.2,-4.95,28.61,5.81,759.33
83,12,973.34,0.81,62.2,-4.95,28.61,5.81,759.33
83,13,963.48,0.81,62.2,-4.95,28.61,5.81,759.33
83,14,888.48,0.81,62.2,-4.95,28.61,5.81,759.33
83,15,753.43,0.81,62.2,-4.95,28.61,5.81,759.33
83,16,567.55,0.81,62.2,-4.95,28.61,5.81,759.33
83,17,343.5,0.81,62.2,-4.95,28.61,5.81,759.33
84,9,631.09,1.21,62.6,-4.96,28.61,5.84,762.96
84,10,803.01,1.21,62.6,-4.96,28.61,5.84,762.96
84,11,920.98,1.21,62.6,-4.96,28.61,5.84,762.96
84,12,976.94,1.21,62.6,-4.96,28.61,5.84,762.96
84,13,967.09,1.21,62.6,-4.96,28.61,5.84,762.96
84,14,892.09,1.21,62.6,-4.96,28.61,5.84,762.96
84,15,757.07,1.21,62.6,-4.96,28.61,5.84,762.96
84,16,571.21,1.21,62.6,-4.96,28.61,5.84,762.96
84,17,347.18,1.21,62.6,-4.96,28.61,5.84,762.96
85,9,634.7,1.61,63.0,-4.97,28.61,5.86,766.55
85,10,806.6,1.61,63.0,-4.97,28.61,5.86,766.55
85,11,924.54,1.61,63.0,-4.97,28.61,5.86,766.55
85,12,980.49,1.61,63.0,-4.97,28.61,5.86,766.55
85,13,970.64,1.61,63.0,-4.97,28.61,5.86,766.55
85,14,895.66,1.61,63.0,-4.97,28.61,5.86,766.55
85,15,760.66,1.61,63.0,-4.97,28.61,5.86,766.55
85,16,574.83,1.61,63.0,-4.97,28.61,5.86,766.55
85,17,350.84,1.61,63.0,-4.97,28.61,5.86,766.55
86,9,638.27,2.02,63.41,-4.98,28.61,5.89,770.1
86,10,810.13,2.02,63.41,-4.98,28.61,5.89,770.1
86,11,928.05,2.02,63.41,-4.98,28.61,5.89,770.1
86,12,983.99,2.02,63.41,-4.98,28.61,5.89,770.1
86,13,974.15,2.02,63.41,-4.98,28.61,5.89,770.1
86,14,899.18,2.02,63.41,-4.98,28.61,5.89,770.1
86,15,764.2,2.02,63.41,-4.98,28.61,5.89,770.1
86,16,578.42,2.02,63.41,-4.98,28.61,5.89,770.1
86,17,354.48,2.02,63.41,-4.98,28.61,5.89,770.1
87,9,641.81,2.42,63.81,-4.99,28.61,5.92,773.6
87,10,813.63,2.42,63.81,-4.99,28.61,5.92,773.6
87,11,931.51,2.42,63.81,-4.99,28.61,5.92,773.6
87,12,987.44,2.42,63.81,-4.99,28.61,5.92,773.6
87,13,977.59,2.42,63.81,-4.99,28.61,5.92,773.6
87,14,902.65,2.42,63.81,-4.99,28.61,5.92,773.6
87,15,767.71,2.42,63.81,-4.99,28.61,5.92,773.6
87,16,581.98,2.42,63.81,-4.99,28.61,5.92,773.6
87,17,358.1,2.42,63.81,-4.99,28.61,5.92,773.6
88,9,645.32,2.82,64.21,-4.99,28.61,5.94,777.06
88,10,817.07,2.82,64.21,-4.99,28.61,5.94,777.06
88,11,934.92,2.82,64.21,-4.99,28.61,5.94,777.06
88,12,990.83,2.82,64.21,-4.99,28.61,5.94,777.06
88,13,980.99,2.82,64.21,-4.99,28.61,5.94,777.06
88,14,906.07,2.82,64.21,-4.99,28.61,5.94,777.06
88,15,771.17,2.82,64.21,-4.99,28.61,5.94,777.06
88,16,585.5,2.82,64.21,-4.99,28.61,5.94,777.06
88,17,361.69,2.82,64.21,-4.99,28.61,5.94,777.06
89,9,648.78,3.22,64.61,-5.0,28.61,5.97,780.48
89,10,820.47,3.22,64.61,-5.0,28.61,5.97,780.48
89,11,938.28,3.22,64.61,-5.0,28.61,5.97,780.48
89,12,994.17,3.22,64.61,-5.0,28.61,5.97,780.48
89,13,984.33,3.22,64.61,-5.0,28.61,5.97,780.48
89,14,909.44,3.22,64.61,-5.0,28.61,5.97,780.48
89,15,774.59,3.22,64.61,-5.0,28.61,5.97,780.48
89,16,588.98,3.22,64.61,-5.0,28.61,5.97,780.48
89,17,365.26,3.22,64.61,-5.0,28.61,5.97,780.48
90,9,652.2,3.62,65.01,-5.0,28.61,6.0,783.85
90,10,823.83,3.62,65.01,-5.0,28.61,6.0,783.85
90,11,941.58,3.62,65.01,-5.0,28.61,6.0,783.85
90,12,997.45,3.62,65.01,-5.0,28.61,6.0,783.85
90,13,987.61,3.62,65.01,-5.0,28.61,6.0,783.85
90,14,912.75,3.62,65.01,-5.0,28.61,6.0,783.85
90,15,777.96,3.62,65.01,-5.0,28.61,6.0,783.85
90,16,592.43,3.62,65.01,-5.0,28.61,6.0,783.85
90,17,368.8,3.62,65.01,-5.0,28.61,6.0,783.85
91,9,655.59,4.02,65.41,-5.0,28.61,6.02,787.17
91,10,827.13,4.02,65.41,-5.0,28.61,6.02,787.17
91,11,944.83,4.02,65.41,-5.0,28.61,6.02,787.17
91,12,1000.67,4.02,65.41,-5.0,28.61,6.02,787.17
91,13,990.84,4.02,65.41,-5.0,28.61,6.02,787.17
91,14,916.01,4.02,65.41,-5.0,28.61,6.02,787.17
91,15,781.29,4.02,65.41,-5.0,28.61,6.02,787.17
91,16,595.84,4.02,65.41,-5.0,28.61,6.02,787.17
